id_port,nama_nms,nama_lokasi,id_merk,nama_ne,rack,shelf,slot,port,board,user,frekuensi,deskripsi
1455,SBCS,PEMATANG SIANTAR,1,320_SBCS_Ring 1A_HR-PSR_01,0,0,1,9,V2T210,,,9(RX9/TX9)
1456,SBCS,PEMATANG SIANTAR,2,320_SBCS_Ring 1A_HR-PSR_01,0,0,3,10,V2T210,TSEL,,10(RX10/TX10_IPBB TSEL MARIHAT-BELANTI)
1457,SBCS,PEMATANG SIANTAR,2,320_SBCS_Ring 1A_HR-PSR_01,0,0,3,1,V2T210,TSEL,,1(RX1/TX1_IPBB TSEL MARIHAT to BELANTI#1 NARU 2016)
1458,SBCS,PEMATANG SIANTAR,2,320_SBCS_Ring 1A_HR-PSR_01,0,0,3,2,V2T210,TSEL,,2(RX2/TX2_IPBB TSEL MARIHAT to BELANTI#2 NARU 2016)
1459,SBCS,PEMATANG SIANTAR,1,320_SBCS_Ring 1A_HR-PSR_01,0,0,3,3,V2T210,TSEL,,3(RX3/TX3_IPBB TSEL MARIHAT to BELANTI#3 NARU 2016)
1460,SBCS,PEMATANG SIANTAR,2,320_SBCS_Ring 1A_HR-PSR_01,0,0,3,4,V2T210,TSEL,,4(RX4/TX4_IPBB TSEL MARIHAT to LSM#1 via MBO NARU 2016)
1461,SBCS,PEMATANG SIANTAR,2,320_SBCS_Ring 1A_HR-PSR_01,0,0,3,5,V2T210,TSEL,,5(RX5/TX5 AHZ-HR PSR (IDLE))
1462,SBCS,PEMATANG SIANTAR,2,320_SBCS_Ring 1A_HR-PSR_01,0,0,3,6,V2T210,,,6(RX6/TX6)
1463,SBCS,PEMATANG SIANTAR,1,320_SBCS_Ring 1A_HR-PSR_01,0,0,3,7,V2T210,,,7(RX7/TX7)
1464,SBCS,PEMATANG SIANTAR,1,320_SBCS_Ring 1A_HR-PSR_01,0,0,3,8,V2T210,,,8(RX8/TX8)
1465,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,3,9,V2T210,,,9(RX9/TX9)
1466,SBCS,BANGKINANG,2,292_SBCS_RING 1 A_BKN_01,0,0,1,10,V2T210,IDLE,,10(RX10/TX10)
1467,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,1,1,V2T210,IDLE,,1(RX1/TX1)
1468,SBCS,BANGKINANG,2,292_SBCS_RING 1 A_BKN_01,0,0,1,2,V2T210,IDLE,,2(RX2/TX2)
1469,SBCS,BANGKINANG,2,292_SBCS_RING 1 A_BKN_01,0,0,1,3,V2T210,,,3(RX3/TX3)
1470,SBCS,BANGKINANG,2,292_SBCS_RING 1 A_BKN_01,0,0,1,4,V2T210,,,4(RX4/TX4)
1471,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,1,5,V2T210,,,5(RX5/TX5)
1472,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,1,6,V2T210,,,6(RX6/TX6)
1473,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,1,7,V2T210,,,7(RX7/TX7)
1474,SBCS,BANGKINANG,2,292_SBCS_RING 1 A_BKN_01,0,0,1,8,V2T210,,,8(RX8/TX8)
1475,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,1,9,V2T210,,,9(RX9/TX9)
1476,SBCS,BANGKINANG,2,292_SBCS_RING 1 A_BKN_01,0,0,3,10,V2T210,IDLE,,10(RX10/TX10)
1477,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,3,1,V2T210,IDLE,,1(RX1/TX1)
1478,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,3,2,V2T210,IDLE,,2(RX2/TX2)
1479,SBCS,BANGKINANG,2,292_SBCS_RING 1 A_BKN_01,0,0,3,3,V2T210,,,3(RX3/TX3)
1480,SBCS,BANGKINANG,2,292_SBCS_RING 1 A_BKN_01,0,0,3,4,V2T210,,,4(RX4/TX4)
1481,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,3,5,V2T210,,,5(RX5/TX5)
1482,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,3,6,V2T210,,,6(RX6/TX6)
1483,SBCS,BANGKINANG,2,292_SBCS_RING 1 A_BKN_01,0,0,3,7,V2T210,,,7(RX7/TX7)
1484,SBCS,BANGKINANG,1,292_SBCS_RING 1 A_BKN_01,0,0,3,8,V2T210,,,8(RX8/TX8)
1485,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,3,9,V2T210,,,9(RX9/TX9)
1486,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,11,10,V2T210,IDLE,,10(RX10/TX10)
1487,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,11,1,V2T210,METRO,,1(RX1/TX1_METRO PBR-DRI)
1488,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,11,2,V2T210,IDLE,,2(RX2/TX2)
1489,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,11,3,V2T210,,,3(RX3/TX3_TERA PBR-DRI)
1490,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,11,4,V2T210,,,4(RX4/TX4_TERA PBR-DRI)
1491,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,11,5,V2T210,,,5(RX5/TX5_TERA PBR 0/3/0/4 - PE Transit DRI GE8/0/3)
1492,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,11,6,V2T210,,,6(RX6/TX6_TERA PBR 0/5/0/7 - PE Transit DRI GE 8/1/2)
1493,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,11,7,V2T210,,,7(RX7/TX7_TERA PBR-DRI)
1494,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,11,8,V2T210,,,8(RX8/TX8_CNOP TSEL TLK-DRI)
1495,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,11,9,V2T210,,,9(RX9/TX9_METRO PBR-DRI)
1496,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,12,10,V2T210,CNOP,,10(RX10/TX10_CNOP TSEL TLK-DRI)
1497,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,12,1,V2T210,TSEL,,1(RX1/TX1_PLAN TSEL PBR-1/0/8-MARPOYAN_)
1498,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,12,2,V2T210,TSEL,,2(RX2/TX2_PLAN TSEL PBR_1/0/9-MARPOYAN_)
1499,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,12,3,V2T210,,,3(RX3/TX3)
1500,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,12,4,V2T210,,,4(RX4/TX4)
1501,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,12,5,V2T210,,,5(RX5/TX5)
1502,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,12,6,V2T210,TSEL,,6(RX6/TX6_TSEL DLD-MARPOYAN)
1503,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,12,7,V2T210,TSEL,,7(RX7/TX7_TSEL DLD-MARPOYAN)
1504,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,12,8,V2T210,,,8(RX8/TX8)
1505,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,12,9,V2T210,,,9(RX9/TX9)
1506,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,13,10,V2T210,IDLE,,10(RX10/TX10)
1507,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,13,1,V2T210,TERA,,1(Tera - PUBA_Te0/2/0/9 to PBR_Te0/2/0/3)
1508,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,13,2,V2T210,TERA,,2(Tera - PUBA_Te0/5/0/9 to PBR_Te0/5/0/9)
1509,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,13,3,V2T210,,,3(RX3/TX3_PUBA 0/7/0/3 to BTC 0/13/0/13 PT TQX SLOT 16 PORT 4)
1510,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,13,4,V2T210,,,4(RX4/TX4_PUBA 0/3/0/1 to BTC 0/13/0/1 PT TQX SLOT 16 PORT 2)
1511,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,13,5,V2T210,,,5(RX5/TX5_PUBA 0/6/0/1 to BTC 0/13/0/3 PT TQX SLOT 16 PORT 1)
1512,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,13,6,V2T210,,,6(RX6/TX6_PUBA 0/2/0/4 to BTC 0/11/0/6 PT TQX SLOT 18 PORT 2)
1513,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,13,7,V2T210,,,7(RX7/TX7_SDH 7070 DC#2 to MDC via PUBA)
1514,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,13,8,V2T210,,,8(RX8/TX8)
1515,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,13,9,V2T210,,,9(RX9/TX9_PT NE 250 SLOT 20 PORT 1)
1516,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,14,10,V2T210,,,10(RX10/TX10_PT NE 250 SLOT 20 PORT 2)
1517,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,14,1,V2T210,CNOP,,1(RX1/TX1_CNOP BELANTI-PEKANBARU)
1518,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,14,2,V2T210,CNOP,,2(RX2/TX2_CNOP BELANTI-PEKANBARU)
1519,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,14,3,V2T210,,,3(RX3/TX3_CNOP BELANTI-PEKANBARU)
1520,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,14,4,V2T210,,,4(RX4/TX4_CNOP BELANTI-PEKANBARU)
1521,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,14,5,V2T210,,,5(RX5/TX5_CNOP BELANTI-PEKANBARU)
1522,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,14,6,V2T210,,,6(RX6/TX6_CNOP BELANTI-PEKANBARU)
1523,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,14,7,V2T210,,,7(RX7/TX7)
1524,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,14,8,V2T210,,,8(RX8/TX8)
1525,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,14,9,V2T210,,,9(RX9/TX9)
1526,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,15,10,V2T210,IDLE,,10(RX10/TX10)
1527,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,15,1,V2T210,TSEL,,1(RX1/TX1_IX TSEL PBR_1/0/9-KNG_2/1/0)
1528,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,15,2,V2T210,TSEL,,2(RX2/TX2_IX TSEL PBR_1/0/10-KNG_2/3/0)
1529,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,15,3,V2T210,,,3(RX3/TX3)
1530,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,15,4,V2T210,,,4(RX4/TX4)
1531,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,15,5,V2T210,,,5(RX5/TX5)
1532,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,15,6,V2T210,TSEL,,6(RX6/TX6_IX TSEL PBR-KNG)
1533,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,15,7,V2T210,,,7(RX7/TX7_PLAN IX TSEL PBR-KNG)
1534,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,15,8,V2T210,,,8(RX8/TX8_Tera PBR(3/0/8) - DRI(TE 5/0/10))
1535,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,15,9,V2T210,,,9(RX9/TX9_Tera PBR(3/0/5) - DRI(0/6/0/5))
1536,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,16,10,V2T210,IDLE,,10(RX10/TX10)
1537,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,16,1,V2T210,CNOP,,1(RX1/TX1_CNOP PBR-BKT via BKN @850016)
1538,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,16,2,V2T210,METRO,,2(RX2/TX2_PLAN EKSPAND TRUNK METRO PBR to BKT @850016)
1539,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,16,3,V2T210,,,3(RX3/TX3_METRO PBR-BKT)
1540,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,16,4,V2T210,,,4(RX4/TX4)
1541,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,16,5,V2T210,,,5(RX5/TX5)
1542,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,16,6,V2T210,,,6(RX6/TX6)
1543,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,16,7,V2T210,,,7(RX7/TX7)
1544,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,16,8,V2T210,,,8(RX8/TX8)
1545,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,16,9,V2T210,,,9(RX9/TX9_PT NE 250 SLOT 20 PORT 3)
1546,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,20,10,V2T210,IDLE,,10(RX10/TX10)
1547,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,20,1,V2T210,IDLE,,1(RX1/TX1)
1548,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,20,2,V2T210,IDLE,,2(RX2/TX2)
1549,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,20,3,V2T210,,,3(RX3/TX3)
1550,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,20,4,V2T210,,,4(RX4/TX4)
1551,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,20,5,V2T210,,,5(RX5/TX5)
1552,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,20,6,V2T210,,,6(RX6/TX6 MPY-HRBTC_1)
1553,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,20,7,V2T210,,,7(RX7/TX7 MPY-HRBTC_2)
1554,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,20,8,V2T210,,,8(RX8/TX8 HR BTI-MPY_1)
1555,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,20,9,V2T210,,,9(RX9/TX9 HR BTI-MPY_2)
1556,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,23,10,V2T210,IDLE,,10(RX10/TX10)
1557,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,23,1,V2T210,,,1(RX1/TX1 MPY-BKT)
1558,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,23,2,V2T210,IDLE,,2(RX2/TX2)
1559,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,23,3,V2T210,,,3(RX3/TX3)
1560,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,23,4,V2T210,,,4(RX4/TX4)
1561,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,23,5,V2T210,,,5(RX5/TX5)
1562,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,23,6,V2T210,,,6(RX6/TX6)
1563,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,23,7,V2T210,,,7(RX7/TX7)
1564,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,23,8,V2T210,,,8(RX8/TX8)
1565,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,23,9,V2T210,,,9(RX9/TX9)
1566,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,26,10,V2T210,IDLE,,10(RX10/TX10)
1567,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,26,1,V2T210,IDLE,,1(RX1/TX1)
1568,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,26,2,V2T210,IDLE,,2(RX2/TX2)
1569,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,26,3,V2T210,,,3(RX3/TX3)
1570,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,26,4,V2T210,,,4(RX4/TX4)
1571,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,26,5,V2T210,,,5(RX5/TX5)
1572,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,26,6,V2T210,,,6(RX6/TX6)
1573,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,26,7,V2T210,,,7(RX7/TX7)
1574,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,26,8,V2T210,,,8(RX8/TX8)
1575,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,26,9,V2T210,,,9(RX9/TX9)
1576,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,29,10,V2T210,IDLE,,10(RX10/TX10)
1577,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,29,1,V2T210,TSEL,,1(RX1/TX1_IPBB TSEL HR BTI to HR KNG_1 NARU 2016)
1578,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,29,2,V2T210,TSEL,,2(RX2/TX2_IPBB TSEL HR BTI to HR KNG_2 NARU 2016)
1579,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,29,3,V2T210,,,3(RX3/TX3)
1580,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,29,4,V2T210,,,4(RX4/TX4)
1581,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,29,5,V2T210,,,5(RX5/TX5)
1582,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,29,6,V2T210,,,6(RX6/TX6)
1583,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,29,7,V2T210,,,7(RX7/TX7)
1584,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,29,8,V2T210,,,8(RX8/TX8)
1585,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,29,9,V2T210,,,9(RX9/TX9)
1586,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,31,10,V2T210,IDLE,,10(RX10/TX10)
1587,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,31,1,V2T210,IDLE,,1(RX1/TX1)
1588,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,31,2,V2T210,IDLE,,2(RX2/TX2)
1589,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,31,3,V2T210,,,3(RX3/TX3)
1590,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,31,4,V2T210,,,4(RX4/TX4)
1591,SBCS,PEKANBARU,2,288_SBCS_Ring 1A_PKB_02,0,0,31,5,V2T210,,,5(RX5/TX5)
1592,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,31,6,V2T210,,,6(RX6/TX6)
1593,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,31,7,V2T210,,,7(RX7/TX7)
1594,SBCS,PEKANBARU,1,288_SBCS_Ring 1A_PKB_02,0,0,31,8,V2T210,,,8(RX8/TX8)
1595,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,31,9,V2T210,,,9(RX9/TX9)
1596,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,11,10,V2T210,IDLE,,10(RX10/TX10)
1597,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,11,1,V2T210,IDLE,,1(RX1/TX1)
1598,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,11,2,V2T210,IDLE,,2(RX2/TX2)
1599,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,11,3,V2T210,,,3(RX3/TX3)
1600,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,11,4,V2T210,,,4(RX4/TX4)
1601,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,11,5,V2T210,,,5(RX5/TX5)
1602,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,11,6,V2T210,,,6(RX6/TX6)
1603,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,11,7,V2T210,,,7(RX7/TX7_METRO DURI-LSK via RAP-PSP)
1604,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,11,8,V2T210,,,8(RX8/TX8 Tera DRI(0/5/0/10)- PBR(0/3/0/8))
1605,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,11,9,V2T210,,,9(RX9/TX9 Tera DRI (0/6/0/5)- PBR(0/3/0/5))
1606,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,12,10,V2T210,IDLE,,10(RX10/TX10)
1607,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,12,1,V2T210,METRO,,1(RX1/TX1_METRO PBR-DRI)
1608,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,12,2,V2T210,CNOP,,2(RX2/TX2_CNOP DRI to BKT via RAP-PDS-PD @850016)
1609,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,12,3,V2T210,,,3(RX3/TX3_TERA PBR-DRI)
1610,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,12,4,V2T210,,,4(RX4/TX4_TERA PBR-DRI)
1611,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,12,5,V2T210,,,5(RX5/TX5_TERA PBR 0/3/0/4 - PE Transit DRI GE8/0/3)
1612,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,12,6,V2T210,,,6(RX6/TX6_TERA PBR 0/5/0/7 - PE Transit DRI GE 8/1/2)
1613,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,12,7,V2T210,,,7(RX7/TX7_TERA DRI 0/6/0/1 - PE Transit PBR GE 7/0/7)
1614,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,12,8,V2T210,TSEL,,8(RX8/TX8_TSEL TLK-DRI)
1615,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,12,9,V2T210,,,9(RX9/TX9_METRO PBR-DRI)
1616,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,13,10,V2T210,TSEL,,10(RX10/TX10_PLAN TSEL TLK-DRI)
1617,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,13,1,V2T210,TERA,,1(Tera - MDN_Te0/2/0/4 to DRI_Te0/2/0/7)
1618,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,13,2,V2T210,TERA,,2(Tera - MDN_Te0/5/0/7 to DRI_Te0/5/0/9)
1619,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,13,3,V2T210,,,3(Tera - MDN_Te0/5/04 to BDS_Te0/11/0/6 PT 251 Slot 5 Port 1 (TQX))
1620,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,13,4,V2T210,,,4(Tera - MDN_Te0/0/2/0 to BDS_Te0/8/5/0)
1621,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,13,5,V2T210,TSEL,,5(IPBB TSEL MDN to MARPOYAN #1)
1622,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,13,6,V2T210,,,6(Tera - MDN_Te0/0/0/0 to BDS_Te0/7/0/0)
1623,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,13,7,V2T210,TSEL,,7(IPBB TSEL MDN to MARPOYAN #2)
1624,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,13,8,V2T210,,,8(Tera - MDN_Te0/7/0/3 to BDS_Te0/13/0/9)
1625,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,13,9,V2T210,,,9(Tera - MDN_Te02/0/0 to BDS_Te0/14/0/1)
1626,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,14,10,V2T210,METRO,,10(METRO No.3 PD-DRI)
1627,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,14,1,V2T210,,,1(RX1/TX1 192.900 CNOP DRI-MPYN SHELF0-3-N401)
1628,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,14,2,V2T210,CNOP,,2(RX2/TX2_CNOP DRI-MPYN)
1629,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,14,3,V2T210,,,3(RX3/TX3_CNOP DRI-MPYN)
1630,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,14,4,V2T210,,,4(RX4/TX4_CNOP DRI-MPYN)
1631,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,14,5,V2T210,TSEL,,5(RX5/TX5_TSEL MPY-DOKYARD)
1632,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,14,6,V2T210,TSEL,,6(RX6/TX6_Telsel_Marpoyan-Btc_Pt_251_TQX_0_12_#1_To_Dmi)
1633,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,14,7,V2T210,,,7(RX7/TX7_CNOP DRI-MPYN)
1634,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,14,8,V2T210,,,8(RX8/TX8_CNOP DRI-MPYN)
1635,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,14,9,V2T210,,,9(RX9/TX9_PE-D1-DRI-TRANSIT_EBR1-MPYN GE8/0/9)
1636,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,19,10,V2T210,TERA,,10(RX10/TX10-PE-D1-DRI-TRANSIT_EBR-MPYN GE8/0/10)
1637,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,19,1,V2T210,TSEL,,1(RX1/TX1 AHZ-HR MPY_1)
1638,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,19,2,V2T210,TSEL,,2(RX2/TX2 AHZ-HR MPY_2)
1639,SBCS,DURI,2,283_SBCS_Ring 1A_DRI_02,0,0,19,3,V2T210,TSEL,,3(RX3/TX3 AHZ-HR MPY_3)
1640,SBCS,DURI,1,283_SBCS_Ring 1A_DRI_02,0,0,19,4,V2T210,,,4(RX4/TX4 MDC-DRI_1)
